Date,Open,High,Low,Close,Adj Close,Volume
2020-10-08,88.860001,88.860001,86.519997,87.800003,82.300362,10920800
2020-10-09,88.339996,88.800003,87.639999,88.779999,83.218987,7608800
2020-10-12,89.120003,91.269997,88.680000,90.910004,85.215553,10022000
2020-10-13,90.500000,90.650002,89.430000,89.639999,84.025124,8247000
2020-10-14,89.650002,89.879997,88.269997,88.599998,83.050247,8159000
2020-10-15,87.290001,89.489998,87.190002,88.150002,82.628448,10327900
2020-10-16,88.550003,88.589996,86.440002,86.699997,81.269264,7457200
2020-10-19,88.339996,89.620003,87.290001,87.559998,82.075401,7994500
2020-10-20,87.790001,88.980003,87.769997,88.260002,82.731567,7357600
2020-10-21,88.000000,88.870003,87.570000,87.639999,82.150391,7387600
2020-10-22,88.440002,88.940002,87.879997,88.209999,82.684685,5656200
2020-10-23,88.250000,88.449997,87.430000,88.309998,82.778404,4165400
2020-10-26,87.209999,87.779999,85.769997,86.730003,81.297394,5568000
2020-10-27,86.959999,87.220001,85.980003,86.709999,81.278641,5315800
2020-10-28,85.150002,85.410004,83.839996,83.849998,78.597778,8727300
2020-10-29,84.269997,85.330002,84.019997,84.889999,79.572639,5845600
2020-10-30,84.430000,84.750000,83.160004,83.870003,78.616539,4963600
2020-11-02,84.599998,85.959999,84.529999,85.709999,80.341286,6597100
2020-11-03,86.190002,88.239998,86.059998,87.690002,82.197250,6274700
2020-11-04,88.720001,89.769997,88.459999,89.449997,83.847008,7620800
2020-11-05,90.419998,90.959999,89.769997,90.430000,84.765617,6670100
2020-11-06,89.809998,91.500000,89.050003,91.410004,85.684242,6403000
2020-11-09,92.199997,92.480003,88.940002,89.029999,83.453316,8978000
2020-11-10,88.400002,88.800003,86.699997,87.660004,82.169128,8350100
2020-11-11,89.500000,91.180000,89.360001,90.879997,85.187439,7707300
2020-11-12,90.879997,91.889999,89.779999,89.820000,84.193848,7474600
2020-11-13,91.540001,93.809998,91.209999,93.220001,87.380867,9170900
2020-11-16,96.419998,102.440002,96.360001,99.269997,93.051903,18436200
2020-11-17,97.980003,98.089996,95.690002,95.709999,89.714897,10843700
2020-11-18,98.519997,98.800003,96.370003,96.930000,90.858482,8526600
2020-11-19,96.769997,96.860001,95.620003,96.610001,90.558517,5542800
2020-11-20,96.660004,97.199997,95.300003,95.330002,89.358711,5329800
2020-11-23,97.160004,98.930000,96.849998,98.129997,91.983315,8802400
2020-11-24,98.489998,98.589996,96.019997,96.639999,90.586632,7022800
2020-11-25,96.199997,97.989998,96.139999,97.489998,91.383408,5194900
2020-11-27,98.540001,99.269997,98.050003,98.739998,92.555107,4367100
2020-11-30,97.559998,97.949997,96.199997,97.019997,90.942825,13840500
2020-12-01,98.690002,104.300003,98.519997,100.860001,94.542313,16157300
2020-12-02,102.000000,102.040001,99.519997,99.540001,93.305000,8676300
2020-12-03,101.059998,101.190002,99.430000,99.500000,93.267494,7359000
2020-12-04,101.510002,103.750000,100.699997,103.730003,97.232544,10824500
2020-12-07,106.019997,107.610001,104.970001,106.389999,99.725914,11793000
2020-12-08,107.779999,107.839996,105.110001,105.639999,99.022896,9876200
2020-12-09,106.010002,106.599998,103.510002,104.419998,97.879311,8204100
2020-12-10,103.000000,105.110001,102.199997,104.230003,97.701225,7135000
2020-12-11,104.010002,105.120003,103.220001,104.029999,97.513741,7492600
2020-12-14,103.769997,104.900002,103.500000,103.559998,97.073174,5878000
2020-12-15,105.680000,106.379997,104.419998,105.089996,98.507355,7399900
2020-12-16,105.650002,105.669998,103.959999,105.199997,98.610466,5986900
2020-12-17,104.900002,105.320000,103.849998,103.900002,97.802803,7779300
2020-12-18,104.000000,104.800003,103.160004,104.279999,98.160507,7417000
2020-12-21,103.559998,104.959999,103.320000,104.830002,98.678230,6116400
2020-12-22,105.070000,105.220001,102.910004,103.940002,97.840462,5597100
2020-12-23,104.669998,104.870003,103.599998,103.760002,97.671036,3320800
2020-12-24,104.760002,106.339996,104.669998,105.970001,99.751335,3172100
2020-12-28,107.599998,108.169998,105.949997,106.150002,99.920792,5157000
2020-12-29,107.000000,107.150002,105.220001,105.559998,99.365402,4602400
2020-12-30,107.699997,109.699997,107.400002,108.900002,102.509407,9571800
2020-12-31,109.660004,109.669998,108.440002,109.040001,102.641182,4909500
2021-01-04,111.470001,114.099998,110.449997,111.699997,105.145081,11262100
2021-01-05,112.410004,114.949997,112.010002,112.769997,106.152290,10583600
2021-01-06,113.849998,116.389999,112.550003,115.610001,108.825623,10609300
2021-01-07,119.339996,122.940002,117.589996,121.430000,114.304092,13556100
2021-01-08,125.910004,126.290001,116.980003,118.690002,111.724876,18976800
2021-01-11,119.739998,123.599998,118.800003,122.599998,115.405434,12006800
2021-01-12,125.160004,125.199997,121.680000,123.000000,115.781967,14163200
2021-01-13,124.400002,124.800003,118.000000,119.230003,112.233200,20650500
2021-01-14,123.449997,134.649994,121.669998,126.449997,119.029503,37125400
2021-01-15,128.470001,128.539993,123.209999,125.230003,117.881111,17343100
2021-01-19,130.589996,134.050003,128.440002,131.300003,123.594879,20443800
2021-01-20,135.190002,136.130005,130.100006,130.639999,122.973618,17360700
2021-01-21,133.250000,135.399994,132.339996,134.160004,126.287064,15460100
2021-01-22,130.039993,131.250000,128.809998,129.139999,121.561646,19163200
2021-01-25,131.830002,132.169998,127.349998,130.520004,122.860680,20469300
2021-01-26,129.050003,129.320007,126.250000,126.650002,119.217758,17084600
2021-01-27,124.949997,125.099998,121.500000,121.739998,114.595894,16732700
2021-01-28,124.500000,127.580002,123.580002,125.830002,118.445885,14148100
2021-01-29,124.000000,124.360001,120.550003,121.519997,114.388809,15169200
2021-02-01,124.540001,126.849998,123.379997,126.660004,119.227203,10179900
2021-02-02,129.470001,130.250000,127.449997,128.440002,120.902733,9302400
2021-02-03,129.000000,129.139999,126.059998,127.500000,120.017891,9676600
2021-02-04,127.500000,128.199997,125.970001,128.149994,120.629738,7445100
2021-02-05,128.789993,128.880005,126.699997,127.779999,120.281448,6226800
2021-02-08,128.699997,133.250000,128.699997,132.550003,124.771553,11160000
2021-02-09,133.979996,134.410004,131.750000,132.679993,124.893921,7929100
2021-02-10,134.119995,136.000000,132.509995,133.690002,125.844635,12196300
2021-02-11,135.399994,139.229996,134.059998,139.160004,130.993637,12347900
2021-02-12,138.919998,139.809998,137.160004,138.059998,129.958191,11114100
2021-02-16,141.610001,142.199997,139.419998,140.050003,131.831421,11833600
2021-02-17,139.210007,139.639999,136.100006,136.270004,128.273254,12311200
2021-02-18,134.850006,135.880005,133.399994,134.630005,126.729492,11614600
2021-02-19,136.149994,137.949997,135.720001,136.660004,128.640366,10771900
2021-02-22,133.589996,135.279999,133.179993,133.570007,125.731689,10363800
2021-02-23,129.100006,131.740005,125.379997,129.100006,121.524002,18444700
2021-02-24,129.509995,132.380005,127.680000,132.300003,124.536224,12782900
2021-02-25,131.520004,131.539993,125.720001,126.000000,118.605919,13581200
2021-02-26,125.430000,127.389999,122.830002,125.940002,118.549431,17281000
2021-03-01,129.630005,130.300003,127.239998,129.130005,121.552231,9714900
2021-03-02,128.429993,128.520004,126.000000,126.000000,118.605919,8274500
2021-03-03,126.720001,127.760002,122.709999,122.889999,115.678421,10660300
2021-03-04,121.949997,123.150002,113.489998,115.589996,108.806801,24454200
2021-03-05,120.900002,121.300003,115.379997,120.800003,113.711044,17448700
2021-03-08,120.540001,121.000000,113.699997,113.930000,107.244240,17246900
2021-03-09,117.070000,118.400002,115.330002,116.379997,109.550423,17717100
2021-03-10,117.800003,118.029999,113.410004,113.830002,107.150093,15240300
2021-03-11,118.239998,120.800003,117.070000,120.580002,113.503983,15091600
2021-03-12,119.000000,119.000000,117.279999,118.300003,111.357780,8171000
2021-03-15,118.650002,119.110001,116.709999,119.080002,112.092003,8935000
2021-03-16,119.720001,121.250000,118.099998,119.349998,112.346146,10793400
2021-03-17,117.750000,119.519997,115.389999,118.760002,112.211990,9890400
2021-03-18,118.000000,118.330002,114.099998,114.500000,108.186867,10283800
2021-03-19,114.379997,114.889999,113.209999,113.629997,107.364845,11536000
2021-03-22,114.790001,118.330002,114.790001,117.180000,110.719109,9376400
2021-03-23,116.099998,116.750000,114.620003,114.889999,108.555367,8977400
2021-03-24,112.470001,114.690002,108.849998,108.959999,102.952309,24196100
2021-03-25,108.000000,112.750000,107.889999,110.449997,104.360176,16772400
2021-03-26,112.000000,116.699997,111.199997,116.559998,110.133293,12910900
2021-03-29,116.550003,116.760002,112.389999,114.389999,108.082939,10863600
2021-03-30,115.279999,116.089996,114.290001,115.070000,108.725441,8206200
2021-03-31,115.790001,118.360001,115.559998,118.279999,111.758453,9806500
2021-04-01,122.809998,124.879997,121.639999,124.800003,117.918961,17904000
2021-04-05,127.070000,127.400002,122.680000,124.500000,117.635498,14113900
2021-04-06,124.000000,124.010002,121.540001,122.440002,115.689079,13042300
2021-04-07,122.440002,122.610001,119.839996,119.889999,113.279671,11193200
2021-04-08,121.379997,123.820000,121.379997,123.430000,116.624504,10226700
2021-04-09,122.750000,123.440002,121.699997,122.800003,116.029236,8315200
2021-04-12,122.209999,122.459999,119.239998,120.900002,114.233986,9868400
2021-04-13,122.400002,122.900002,120.349998,121.269997,114.583580,8384800
2021-04-14,121.989998,122.430000,120.500000,120.839996,114.177292,9521900
2021-04-15,121.699997,122.000000,116.559998,118.349998,111.824600,18709100
2021-04-16,119.190002,120.599998,117.849998,118.839996,112.287575,9512100
2021-04-19,118.000000,118.879997,115.199997,115.400002,109.037247,12630300
2021-04-20,116.050003,116.779999,114.550003,114.949997,108.612061,9299200
2021-04-21,114.500000,117.489998,113.769997,117.400002,110.926971,8472200
2021-04-22,117.500000,117.500000,114.410004,115.320000,108.961655,7411800
2021-04-23,116.580002,118.720001,115.930000,118.639999,112.098595,8380300
2021-04-26,120.000000,121.540001,119.400002,121.519997,114.819809,8444000
2021-04-27,121.500000,121.650002,119.889999,121.269997,114.583580,5491800
2021-04-28,120.000000,120.419998,118.730003,119.660004,113.062363,6476500
2021-04-29,120.720001,120.830002,117.610001,119.099998,112.533234,8831800
2021-04-30,118.010002,118.180000,116.650002,116.739998,110.303352,7950700
2021-05-03,117.470001,117.550003,115.730003,115.940002,109.547462,10229500
2021-05-04,115.000000,115.820000,113.739998,115.360001,108.999443,9638300
2021-05-05,116.000000,116.489998,114.849998,115.379997,109.018341,7059000
2021-05-06,115.300003,117.639999,114.459999,117.000000,110.549019,8581700
2021-05-07,118.400002,119.419998,116.050003,116.830002,110.388397,9614300
2021-05-10,114.980003,115.379997,112.230003,112.309998,106.117615,12281200
2021-05-11,109.730003,112.989998,109.129997,112.849998,106.627846,10007700
2021-05-12,109.349998,110.089996,108.059998,108.209999,102.243675,15058900
2021-05-13,109.360001,111.430000,107.900002,108.750000,102.753899,10552000
2021-05-14,110.610001,112.830002,110.239998,112.459999,106.259338,8425200
2021-05-17,109.070000,110.029999,107.870003,109.800003,103.746017,10688600
2021-05-18,113.000000,113.480003,110.739998,110.839996,104.728661,7476600
2021-05-19,108.500000,112.489998,108.000000,112.400002,106.202652,7280500
2021-05-20,112.389999,113.720001,112.099998,113.279999,107.034142,6442500
2021-05-21,114.000000,114.000000,111.690002,111.849998,105.682976,5979400
2021-05-24,112.260002,114.540001,112.120003,113.629997,107.364845,6653600
2021-05-25,114.849998,114.940002,113.599998,114.279999,107.978996,5331700
2021-05-26,114.000000,116.000000,114.000000,116.000000,109.604164,6605100
2021-05-27,116.000000,116.529999,115.000000,115.769997,109.386833,6513700
2021-05-28,116.300003,117.839996,115.949997,117.360001,110.889168,5386500
2021-06-01,119.709999,120.040001,117.430000,118.510002,111.975769,7596100
2021-06-02,118.900002,119.449997,117.919998,118.949997,112.391510,5383400
2021-06-03,118.050003,118.260002,116.459999,116.820000,110.378960,4912200
2021-06-04,118.230003,119.849998,118.050003,119.510002,112.920647,5352100
2021-06-07,118.139999,118.750000,117.570000,118.220001,111.701767,6266000
2021-06-08,117.550003,117.680000,115.059998,115.919998,109.528587,11564800
2021-06-09,116.000000,117.650002,115.970001,117.129997,110.671867,6401600
2021-06-10,117.040001,118.849998,116.629997,118.239998,111.720650,8566600
2021-06-11,118.290001,118.419998,117.160004,118.250000,111.730110,6036600
2021-06-14,118.550003,121.000000,118.459999,120.989998,114.319031,7610300
2021-06-15,120.349998,122.000000,119.269997,119.449997,112.863937,8196900
2021-06-16,119.550003,119.900002,117.500000,118.019997,111.512772,8059400
2021-06-17,117.680000,120.239998,117.589996,119.120003,112.983894,7608100
2021-06-18,117.510002,117.889999,115.209999,115.790001,109.825424,12532800
2021-06-21,115.379997,115.400002,113.019997,114.139999,108.260414,11116200
2021-06-22,113.500000,114.489998,112.010002,114.330002,108.440643,11792400
2021-06-23,116.199997,117.419998,115.809998,116.050003,110.072029,8913700
2021-06-24,116.720001,117.669998,116.269997,117.239998,111.200722,6772200
2021-06-25,117.449997,117.930000,116.529999,116.529999,110.527298,6712800
2021-06-28,117.290001,119.949997,117.180000,119.610001,113.448654,11026600
2021-06-29,119.400002,120.290001,118.419998,120.230003,114.036713,7874900
2021-06-30,120.160004,120.760002,119.010002,120.160004,113.970314,7936400
2021-07-01,120.099998,120.209999,118.029999,118.419998,112.319954,8295600
2021-07-02,118.750000,119.180000,118.410004,118.910004,112.784714,5144300
2021-07-06,119.849998,120.959999,118.220001,120.050003,113.865982,7181500
2021-07-07,120.639999,121.050003,118.209999,118.250000,112.158707,7391800
2021-07-08,115.870003,118.279999,115.379997,117.870003,111.798264,7565400
2021-07-09,118.000000,120.790001,117.620003,120.559998,114.349716,8374200
2021-07-12,121.190002,122.730003,119.519997,122.629997,116.313087,10668700
2021-07-13,123.190002,125.480003,122.129997,123.900002,117.517662,13460200
2021-07-14,125.150002,125.779999,124.070000,124.389999,117.982430,10587700
2021-07-15,120.120003,120.699997,116.870003,117.529999,111.475792,23734500
